//ItemIndex   EffectIndex   EffectValue   EffectLevel   ColorR   ColorG   ColorB   ColorSize   ColorMain   ColorSide
//Wings Devil & Angel
6305           32003           20          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           21          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           22          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           23          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           24          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           25          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           26          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           27          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           28          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           29          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           30          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           31          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           32          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           33          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           34          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           35          0             0.36		0.66	 0.99      1.0          0.00        0.00
6305           32003           36          0             0.36		0.66	 0.99      1.0          0.00        0.00
//Capa Ligh Blue
6304           32002           1           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           2           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           3           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           4           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           5           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           6           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           7           0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32003           8           0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32003           9           0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32002           10          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           11          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           12          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           13          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           14          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           15          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           16          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           17          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32003           18          0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32003           19          0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32003           20          0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32003           21          0             0.36		0.66	 0.99      0.5          0.0         0.0
6304           32002           22          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           23          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           24          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           25          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           26          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           27          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           28          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           29          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           30          0             0.36		0.66	 0.99      0.7          0.0         0.0
6304           32002           31          0             0.36		0.66	 0.99      0.7          0.0         0.0
//Sword Of Rabbit [RL]
98           32002           1           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           2           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           3           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           4           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           5           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           6           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           7           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           8           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           9           0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           10          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           11          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           12          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           13          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           14          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           15          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           16          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           17          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           18          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           19          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           20          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           21          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           22          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           23          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           24          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           25          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           26          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           27          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           28          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           29          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           30          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           31          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           32          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           33          0             0.86		0.40	 0.10      0.7          0.00        0.00
98           32002           34          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           35          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           36          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           37          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           38          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           39          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           40          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           41          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           42          0             0.58		0.08	 0.36      0.7          0.00        0.00
98           32002           43          0             0.58		0.08	 0.36      0.7          0.00        0.00
//Wing Of Rabbit [RL]
6306		32002		  11		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  12		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  13		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  14		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  15		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  16		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0 //ROXO
6306		32002		  17		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  18		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  19		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  20		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  21		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  22		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  23		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  24		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  25		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  26		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  27		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  28		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  29		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  30		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  31		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  32		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  33		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  34		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  35		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  36		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  37		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  38		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  39		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  40		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  41		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  42		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  43		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  44		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  45		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  46		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  47		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  48		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
6306		32002		  49		    0		 	   0.56		0.56	 0.56	    1.5         0.0	   		0.0
//Staff Of Rabbit [RL]
2636           32002           1           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           2           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           3           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           4           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           5           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           6           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           7           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           8           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           9           0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           10          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           11          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           12          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           13          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           14          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           15          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           16          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           17          0             0.86		0.40	 0.10      0.7          0.00        0.00
2636           32002           18          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           19          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           20          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           21          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           22          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           23          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           24          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           25          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           26          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           27          0             0.58		0.08	 0.36      0.7          0.00        0.00
2636           32002           28          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           29          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           30          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           31          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           32          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           33          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           34          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           35          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           36          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           37          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           38          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           39          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           40          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           41          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           42          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           43          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           44          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           45          0             0.56		0.56	 0.56      0.7          0.00        0.00
2636           32002           46          0             0.56		0.56	 0.56      0.7          0.00        0.00
//Shield Of Rabbit [RL]
3140           32002           1           0             0.45		0.18	 0.12      0.7          0.00        0.00
3140           32002           2           0             0.45		0.18	 0.12      0.7          0.00        0.00
3140           32002           3           0             0.45		0.18	 0.12      0.7          0.00        0.00
3140           32002           4           0             0.45		0.18	 0.12      0.7          0.00        0.00
3140           32002           5           0             0.45		0.18	 0.12      0.7          0.00        0.00
3140           32002           6           0             0.95		0.33	 0.12      0.7          0.00        0.00
3140           32002           7           0             0.95		0.33	 0.12      0.7          0.00        0.00
3140           32002           8           0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           9           0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           10          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           11          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           12          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           13          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           14          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           15          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           16          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           17          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           18          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           19          0             0.58		0.08	 0.36      0.7          0.00        0.00
3140           32002           20          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           21          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           22          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           23          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           24          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           25          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           26          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           27          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           28          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           29          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           30          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           31          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           32          0             0.56		0.56	 0.56      0.7          0.00        0.00
3140           32002           33          0             0.56		0.56	 0.56      0.7          0.00        0.00
//Mace Of Rabbit [RL]
1090           32002           1           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           2           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           3           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           4           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           5           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           6           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           7           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           8           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           9           0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           10          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           11          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           12          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           13          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           14          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           15          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           16          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           17          0             0.86		0.40	 0.10      0.7          0.00        0.00
1090           32002           18          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           19          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           20          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           21          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           22          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           23          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           24          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           25          0             0.4		0.15	 0.09      0.7          0.00        0.00
1090           32002           26          0             0.4		0.15	 0.09      0.7          0.00        0.00
//Bow Of Rabbit [RL]
2111           32002           1           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           2           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           3           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           4           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           5           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           6           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           7           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           8           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           9           0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           10          0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           11          0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           12          0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           13          0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           14          0             0.86		0.40	 0.10      0.7          0.00        0.00
2111           32002           15          0             0.86		0.40	 0.10      0.7          0.00        0.00
//Sword War 2.0
99	      32380 		2 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		3 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		4 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		5 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		6 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		7 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		8 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		9 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		10	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		11	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		12	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		13	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		14	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		15	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		16	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		17	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		18	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		19	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		20	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		21	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		22	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		23	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		24	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		25	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		26	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		27	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		28	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		29	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		30	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		31	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		32	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		33	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		34	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		35	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		36	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		37	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		38	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		39	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		40	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		41	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		42	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		43	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		44	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		45	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		46	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		47	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		48	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		49	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		50	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		51	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		52	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		53	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		54	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
99	      32380 		55	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
//Scepeter War 2.0
100	      32380 		1 	 		  0 			1.00     0.5     0.0	   0.2		   0.0		   0.0
100	      32380 		2 	 		  0 			1.00     0.5     0.0	   0.2		   0.0		   0.0
100	      32380 		3 	 		  0 			1.00     0.5     0.0	   0.2		   0.0		   0.0
100	      32380 		4 	 		  0 			1.00     0.5     0.0	   0.2		   0.0		   0.0
100	      32380 		5 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		6 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		7 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		8 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		9 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		10	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
100	      32380 		11	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		12	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		13	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		14	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
100	      32380 		15	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		16	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
100	      32380 		17	 		  0 			1.00     0.5     0.0	   0.6		   0.0		   0.0
100	      32380 		18	 		  0 			1.00     0.5     0.0	   0.6		   0.0		   0.0
100	      32380 		19	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
100	      32380 		20	 		  0 			1.00     0.5     0.0	   0.6		   0.0		   0.0
100	      32380 		21	 		  0 			1.00     0.5     0.0	   0.6		   0.0		   0.0
100	      32380 		22	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
100	      32380 		23	 		  0 			1.00     0.5     0.0	   0.6		   0.0		   0.0
100	      32380 		24	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
100	      32380 		25	 		  0 			1.00     0.5     0.0	   0.4		   0.0		   0.0
100	      32380 		26	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
//Mace War 2.0
1091	      32380 		0 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		1 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		2 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		3 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		4 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		5 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		6 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		7 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		8 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		9 	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		10	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		11	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		12	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		13	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		14	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		15	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		16	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		17	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		18	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		19	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		20	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		21	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		22	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		23	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
1091	      32380 		24	 		  0 			1.00     0.5     0.0	   0.3		   0.0		   0.0
//Staff War 2.0
2637	      32380 		1 	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
2637	      32380 		2 	 		  0 			1.00     0.5     0.0	   0.5		   0.0		   0.0
2637	      32380 		3 	 		  0 			1.00     0.5     0.0	   0.4		   0.0		   0.0
2637	      32380 		4 	 		  0 			1.00     0.5     0.0	   0.4		   0.0		   0.0
2637	      32380 		5 	 		  0 			1.00     0.5     0.0	   0.4		   0.0		   0.0
